Xcoord,Ycoord,Depth
3.24,3.20,73.42000
3.24,3.22,73.85000
3.24,3.24,74.29000
3.24,3.26,74.74000
3.24,3.28,75.19000
3.24,3.30,75.64000
3.24,3.32,76.09000
3.24,3.34,76.54000
3.24,3.36,77.00000
3.24,3.38,77.47000
3.24,3.40,77.93000
3.24,3.42,78.40000
3.24,3.44,78.88000
3.24,3.46,79.35000
3.24,3.48,79.83000
3.24,3.50,80.31000
3.24,3.52,80.80000
3.24,3.54,81.29000
3.24,3.56,81.78000
3.24,3.58,82.27000
3.24,3.60,82.77000
3.24,3.62,83.27000
3.24,3.64,83.78000
3.24,3.66,84.29000
3.24,3.68,84.80000
3.24,3.70,85.31000
3.24,3.72,85.83000
3.24,3.74,86.35000
3.24,3.76,86.87000
3.24,3.78,87.40000
3.24,3.80,87.93000
3.24,3.82,88.47000
3.24,3.84,89.00000
3.24,3.86,89.54000
3.24,3.88,90.09000
3.24,3.90,90.63000
3.24,3.92,91.18000
3.24,3.94,91.74000
3.24,3.96,92.29000
3.24,3.98,92.85000
3.24,4.00,93.42000
3.26,0.00,45.37000
3.26,0.02,45.29000
3.26,0.04,45.22000
3.26,0.06,45.14000
3.26,0.08,45.08000
3.26,0.10,45.01000
3.26,0.12,44.95000
3.26,0.14,44.89000
3.26,0.16,44.84000
3.26,0.18,44.78000
3.26,0.20,44.73000
3.26,0.22,44.69000
3.26,0.24,44.64000
3.26,0.26,44.60000
3.26,0.28,44.57000
3.26,0.30,44.54000
3.26,0.32,44.50000
3.26,0.34,44.48000
3.26,0.36,44.45000
3.26,0.38,44.43000
3.26,0.40,44.42000
3.26,0.42,44.40000
3.26,0.44,44.39000
3.26,0.46,44.38000
3.26,0.48,44.38000
3.26,0.50,44.38000
3.26,0.52,44.38000
3.26,0.54,44.38000
3.26,0.56,44.39000
3.26,0.58,44.40000
3.26,0.60,44.42000
3.26,0.62,44.43000
3.26,0.64,44.45000
3.26,0.66,44.48000
3.26,0.68,44.50000
3.26,0.70,44.54000
3.26,0.72,44.57000
3.26,0.74,44.60000
3.26,0.76,44.64000
3.26,0.78,44.69000
3.26,0.80,44.73000
3.26,0.82,44.78000
3.26,0.84,44.84000
3.26,0.86,44.89000
3.26,0.88,44.95000
3.26,0.90,45.01000
3.26,0.92,45.08000
3.26,0.94,45.14000
3.26,0.96,45.22000
3.26,0.98,45.29000
3.26,1.00,45.37000
3.26,1.02,45.45000
3.26,1.04,45.53000
3.26,1.06,45.62000
3.26,1.08,45.71000
3.26,1.10,45.80000
3.26,1.12,45.90000
3.26,1.14,46.00000
3.26,1.16,46.10000
3.26,1.18,46.21000
3.26,1.20,46.32000
3.26,1.22,46.43000
3.26,1.24,46.55000
3.26,1.26,46.67000
3.26,1.28,46.79000
3.26,1.30,46.92000
3.26,1.32,47.04000
3.26,1.34,47.18000
3.26,1.36,47.31000
3.26,1.38,47.45000
3.26,1.40,47.59000
3.26,1.42,47.73000
3.26,1.44,47.88000
3.26,1.46,48.03000
3.26,1.48,48.19000
3.26,1.50,48.34000
3.26,1.52,48.50000
3.26,1.54,48.67000
3.26,1.56,48.83000
3.26,1.58,49.00000
3.26,1.60,49.18000
3.26,1.62,49.35000
3.26,1.64,49.53000
3.26,1.66,49.72000
3.26,1.68,49.90000
3.26,1.70,50.09000
3.26,1.72,50.28000
3.26,1.74,50.48000
3.26,1.76,50.68000
3.26,1.78,50.88000
3.26,1.80,51.08000
3.26,1.82,51.29000
3.26,1.84,51.50000
3.26,1.86,51.72000
3.26,1.88,51.93000
3.26,1.90,52.15000
3.26,1.92,52.38000
3.26,1.94,52.60000
3.26,1.96,52.83000
3.26,1.98,53.07000
3.26,2.00,53.30000
3.26,2.02,53.54000
3.26,2.04,53.79000
3.26,2.06,54.03000
3.26,2.08,54.28000
3.26,2.10,54.53000
3.26,2.12,54.79000
3.26,2.14,55.05000
3.26,2.16,55.31000
3.26,2.18,55.58000
3.26,2.20,55.84000
3.26,2.22,56.12000
3.26,2.24,56.39000
3.26,2.26,56.67000
3.26,2.28,56.95000
3.26,2.30,57.23000
3.26,2.32,57.52000
3.26,2.34,57.81000
3.26,2.36,58.10000
3.26,2.38,58.40000
3.26,2.40,58.70000
3.26,2.42,59.00000
3.26,2.44,59.31000
3.26,2.46,59.62000
3.26,2.48,59.93000
3.26,2.50,60.25000
3.26,2.52,60.57000
3.26,2.54,60.89000
3.26,2.56,61.21000
3.26,2.58,61.54000
3.26,2.60,61.88000
3.26,2.62,62.21000
3.26,2.64,62.55000
3.26,2.66,62.89000
3.26,2.68,63.23000
3.26,2.70,63.58000
3.26,2.72,63.93000
3.26,2.74,64.29000
3.26,2.76,64.64000
3.26,2.78,65.00000
3.26,2.80,65.37000
3.26,2.82,65.73000
3.26,2.84,66.10000
3.26,2.86,66.48000
3.26,2.88,66.85000
3.26,2.90,67.23000
3.26,2.92,67.61000
3.26,2.94,68.00000
3.26,2.96,68.39000
3.26,2.98,68.78000
3.26,3.00,69.18000
3.26,3.02,69.57000
3.26,3.04,69.98000
3.26,3.06,70.38000
3.26,3.08,70.79000
3.26,3.10,71.20000
3.26,3.12,71.61000
3.26,3.14,72.03000
3.26,3.16,72.45000
3.26,3.18,72.88000
3.26,3.20,73.30000
3.26,3.22,73.73000
3.26,3.24,74.17000
3.26,3.26,74.60000
3.26,3.28,75.04000
3.26,3.30,75.49000
3.26,3.32,75.93000
3.26,3.34,76.38000
3.26,3.36,76.83000
3.26,3.38,77.29000
3.26,3.40,77.75000
3.26,3.42,78.21000
3.26,3.44,78.67000
3.26,3.46,79.14000
3.26,3.48,79.61000
3.26,3.50,80.09000
3.26,3.52,80.57000
3.26,3.54,81.05000
3.26,3.56,81.53000
3.26,3.58,82.02000
3.26,3.60,82.51000
3.26,3.62,83.00000
3.26,3.64,83.50000
3.26,3.66,84.00000
3.26,3.68,84.50000
3.26,3.70,85.01000
3.26,3.72,85.52000
3.26,3.74,86.03000
3.26,3.76,86.55000
3.26,3.78,87.07000
3.26,3.80,87.59000
3.26,3.82,88.11000
3.26,3.84,88.64000
3.26,3.86,89.17000
3.26,3.88,89.71000
3.26,3.90,90.25000
3.26,3.92,90.79000
3.26,3.94,91.33000
3.26,3.96,91.88000
3.26,3.98,92.43000
3.26,4.00,92.98000
3.28,0.00,45.71000
3.28,0.02,45.63000
3.28,0.04,45.56000
3.28,0.06,45.49000
3.28,0.08,45.42000
3.28,0.10,45.36000
3.28,0.12,45.29000
3.28,0.14,45.24000
3.28,0.16,45.18000
3.28,0.18,45.13000
3.28,0.20,45.08000
3.28,0.22,45.04000
3.28,0.24,44.99000
3.28,0.26,44.96000
3.28,0.28,44.92000
3.28,0.30,44.89000
3.28,0.32,44.86000
3.28,0.34,44.83000
3.28,0.36,44.81000
3.28,0.38,44.79000
3.28,0.40,44.77000
3.28,0.42,44.76000
3.28,0.44,44.74000
3.28,0.46,44.74000
3.28,0.48,44.73000
3.28,0.50,44.73000
3.28,0.52,44.73000
3.28,0.54,44.74000
3.28,0.56,44.74000
3.28,0.58,44.76000
3.28,0.60,44.77000
3.28,0.62,44.79000
3.28,0.64,44.81000
3.28,0.66,44.83000
3.28,0.68,44.86000
3.28,0.70,44.89000
3.28,0.72,44.92000
3.28,0.74,44.96000
3.28,0.76,44.99000
3.28,0.78,45.04000
3.28,0.80,45.08000
3.28,0.82,45.13000
3.28,0.84,45.18000
3.28,0.86,45.24000
3.28,0.88,45.29000
3.28,0.90,45.36000
3.28,0.92,45.42000
3.28,0.94,45.49000
3.28,0.96,45.56000
3.28,0.98,45.63000
3.28,1.00,45.71000
3.28,1.02,45.79000
3.28,1.04,45.87000
3.28,1.06,45.96000
3.28,1.08,46.04000
3.28,1.10,46.14000
3.28,1.12,46.23000
3.28,1.14,46.33000
3.28,1.16,46.43000
3.28,1.18,46.54000
3.28,1.20,46.64000
3.28,1.22,46.75000
3.28,1.24,46.87000
3.28,1.26,46.99000
3.28,1.28,47.11000
3.28,1.30,47.23000
3.28,1.32,47.36000
3.28,1.34,47.49000
3.28,1.36,47.62000
3.28,1.38,47.75000
3.28,1.40,47.89000
3.28,1.42,48.04000
3.28,1.44,48.18000
3.28,1.46,48.33000
3.28,1.48,48.48000
3.28,1.50,48.63000
3.28,1.52,48.79000
3.28,1.54,48.95000
3.28,1.56,49.12000
3.28,1.58,49.28000
3.28,1.60,49.45000
3.28,1.62,49.63000
3.28,1.64,49.80000
3.28,1.66,49.98000
3.28,1.68,50.17000
3.28,1.70,50.35000
3.28,1.72,50.54000
3.28,1.74,50.73000
3.28,1.76,50.93000
3.28,1.78,51.13000
3.28,1.80,51.33000
3.28,1.82,51.53000
3.28,1.84,51.74000
3.28,1.86,51.95000
3.28,1.88,52.17000
3.28,1.90,52.38000
3.28,1.92,52.60000
3.28,1.94,52.83000
3.28,1.96,53.05000
3.28,1.98,53.28000
3.28,2.00,53.51000
3.28,2.02,53.75000
3.28,2.04,53.99000
3.28,2.06,54.23000
3.28,2.08,54.48000
3.28,2.10,54.73000
3.28,2.12,54.98000
3.28,2.14,55.23000
3.28,2.16,55.49000
3.28,2.18,55.75000
3.28,2.20,56.01000
3.28,2.22,56.28000
3.28,2.24,56.55000
3.28,2.26,56.82000
3.28,2.28,57.10000
3.28,2.30,57.38000
3.28,2.32,57.66000
3.28,2.34,57.95000
3.28,2.36,58.24000
3.28,2.38,58.53000
3.28,2.40,58.82000
3.28,2.42,59.12000
3.28,2.44,59.42000
3.28,2.46,59.73000
3.28,2.48,60.04000
3.28,2.50,60.35000
3.28,2.52,60.66000
3.28,2.54,60.98000
3.28,2.56,61.30000
3.28,2.58,61.62000
3.28,2.60,61.95000
3.28,2.62,62.28000
3.28,2.64,62.61000
3.28,2.66,62.95000
3.28,2.68,63.28000
3.28,2.70,63.63000
3.28,2.72,63.97000
3.28,2.74,64.32000
3.28,2.76,64.67000
3.28,2.78,65.03000
3.28,2.80,65.38000
3.28,2.82,65.74000
3.28,2.84,66.11000
3.28,2.86,66.47000
3.28,2.88,66.84000
3.28,2.90,67.22000
3.28,2.92,67.59000
3.28,2.94,67.97000
3.28,2.96,68.36000
3.28,2.98,68.74000
3.28,3.00,69.13000
3.28,3.02,69.52000
3.28,3.04,69.92000
3.28,3.06,70.32000
3.28,3.08,70.72000
3.28,3.10,71.12000
3.28,3.12,71.53000
3.28,3.14,71.94000
3.28,3.16,72.35000
3.28,3.18,72.77000
3.28,3.20,73.19000
3.28,3.22,73.61000
3.28,3.24,74.04000
3.28,3.26,74.47000
3.28,3.28,74.90000
3.28,3.30,75.34000
3.28,3.32,75.78000
3.28,3.34,76.22000
3.28,3.36,76.66000
3.28,3.38,77.11000
3.28,3.40,77.56000
3.28,3.42,78.02000
3.28,3.44,78.48000
3.28,3.46,78.94000
3.28,3.48,79.40000
3.28,3.50,79.87000
3.28,3.52,80.34000
3.28,3.54,80.81000
3.28,3.56,81.29000
3.28,3.58,81.77000
3.28,3.60,82.25000
3.28,3.62,82.73000
3.28,3.64,83.22000
3.28,3.66,83.71000
3.28,3.68,84.21000
3.28,3.70,84.71000
3.28,3.72,85.21000
3.28,3.74,85.71000
3.28,3.76,86.22000
3.28,3.78,86.73000
3.28,3.80,87.25000
3.28,3.82,87.76000
3.28,3.84,88.28000
3.28,3.86,88.81000
3.28,3.88,89.33000
3.28,3.90,89.86000
3.28,3.92,90.39000
3.28,3.94,90.93000
3.28,3.96,91.47000
3.28,3.98,92.01000
3.28,4.00,92.55000
3.30,0.00,46.05000
3.30,0.02,45.97000
3.30,0.04,45.90000
3.30,0.06,45.83000
3.30,0.08,45.77000
3.30,0.10,45.70000
3.30,0.12,45.64000
3.30,0.14,45.59000
3.30,0.16,45.53000
3.30,0.18,45.48000
3.30,0.20,45.43000
3.30,0.22,45.39000
3.30,0.24,45.35000
3.30,0.26,45.31000
3.30,0.28,45.27000
3.30,0.30,45.24000
3.30,0.32,45.21000
3.30,0.34,45.19000
3.30,0.36,45.16000
3.30,0.38,45.14000
3.30,0.40,45.13000
3.30,0.42,45.11000
3.30,0.44,45.10000
3.30,0.46,45.09000
3.30,0.48,45.09000
3.30,0.50,45.09000
3.30,0.52,45.09000
3.30,0.54,45.09000
3.30,0.56,45.10000
3.30,0.58,45.11000
3.30,0.60,45.13000
3.30,0.62,45.14000
3.30,0.64,45.16000
3.30,0.66,45.19000
3.30,0.68,45.21000
3.30,0.70,45.24000
3.30,0.72,45.27000
3.30,0.74,45.31000
3.30,0.76,45.35000
3.30,0.78,45.39000
3.30,0.80,45.43000
3.30,0.82,45.48000
3.30,0.84,45.53000
3.30,0.86,45.59000
3.30,0.88,45.64000
3.30,0.90,45.70000
3.30,0.92,45.77000
3.30,0.94,45.83000
3.30,0.96,45.90000
3.30,0.98,45.97000
3.30,1.00,46.05000
3.30,1.02,46.13000
3.30,1.04,46.21000
3.30,1.06,46.29000
3.30,1.08,46.38000
3.30,1.10,46.47000
3.30,1.12,46.56000
3.30,1.14,46.66000
3.30,1.16,46.76000
3.30,1.18,46.86000
3.30,1.20,46.97000
3.30,1.22,47.08000
3.30,1.24,47.19000
3.30,1.26,47.31000
3.30,1.28,47.42000
3.30,1.30,47.55000
3.30,1.32,47.67000
3.30,1.34,47.80000
3.30,1.36,47.93000
3.30,1.38,48.06000
3.30,1.40,48.20000
3.30,1.42,48.34000
3.30,1.44,48.48000
3.30,1.46,48.63000
3.30,1.48,48.78000
3.30,1.50,48.93000
3.30,1.52,49.08000
3.30,1.54,49.24000
3.30,1.56,49.40000
3.30,1.58,49.57000
3.30,1.60,49.73000
3.30,1.62,49.90000
3.30,1.64,50.08000
3.30,1.66,50.26000
3.30,1.68,50.43000
3.30,1.70,50.62000
3.30,1.72,50.80000
3.30,1.74,50.99000
3.30,1.76,51.18000
3.30,1.78,51.38000
3.30,1.80,51.58000
3.30,1.82,51.78000
3.30,1.84,51.98000
3.30,1.86,52.19000
3.30,1.88,52.40000
3.30,1.90,52.61000
3.30,1.92,52.83000
3.30,1.94,53.05000
3.30,1.96,53.27000
3.30,1.98,53.50000
3.30,2.00,53.73000
3.30,2.02,53.96000
3.30,2.04,54.19000
3.30,2.06,54.43000
3.30,2.08,54.67000
3.30,2.10,54.92000
3.30,2.12,55.17000
3.30,2.14,55.42000
3.30,2.16,55.67000
3.30,2.18,55.93000
3.30,2.20,56.19000
3.30,2.22,56.45000
3.30,2.24,56.71000
3.30,2.26,56.98000
3.30,2.28,57.25000
3.30,2.30,57.53000
3.30,2.32,57.81000
3.30,2.34,58.09000
3.30,2.36,58.37000
3.30,2.38,58.66000
3.30,2.40,58.95000
3.30,2.42,59.24000
3.30,2.44,59.54000
3.30,2.46,59.84000
3.30,2.48,60.14000
3.30,2.50,60.45000
3.30,2.52,60.76000
3.30,2.54,61.07000
3.30,2.56,61.38000
3.30,2.58,61.70000
3.30,2.60,62.02000
3.30,2.62,62.35000
3.30,2.64,62.67000
3.30,2.66,63.00000
3.30,2.68,63.34000
3.30,2.70,63.67000
3.30,2.72,64.01000
3.30,2.74,64.36000
3.30,2.76,64.70000
3.30,2.78,65.05000
3.30,2.80,65.40000
3.30,2.82,65.76000
3.30,2.84,66.11000
3.30,2.86,66.48000
3.30,2.88,66.84000
3.30,2.90,67.21000
3.30,2.92,67.58000
3.30,2.94,67.95000
3.30,2.96,68.33000
3.30,2.98,68.71000
3.30,3.00,69.09000
3.30,3.02,69.47000
3.30,3.04,69.86000
3.30,3.06,70.25000
3.30,3.08,70.65000
3.30,3.10,71.05000
3.30,3.12,71.45000
3.30,3.14,71.85000
3.30,3.16,72.26000
3.30,3.18,72.67000
3.30,3.20,73.08000
3.30,3.22,73.50000
3.30,3.24,73.92000
3.30,3.26,74.34000
3.30,3.28,74.77000
3.30,3.30,75.19000
3.30,3.32,75.63000
3.30,3.34,76.06000
3.30,3.36,76.50000
3.30,3.38,76.94000
3.30,3.40,77.38000
3.30,3.42,77.83000
3.30,3.44,78.28000
3.30,3.46,78.73000
3.30,3.48,79.19000
3.30,3.50,79.65000
3.30,3.52,80.11000
3.30,3.54,80.58000
3.30,3.56,81.04000
3.30,3.58,81.52000
3.30,3.60,81.99000
3.30,3.62,82.47000
3.30,3.64,82.95000
3.30,3.66,83.43000
3.30,3.68,83.92000
3.30,3.70,84.41000
3.30,3.72,84.90000
3.30,3.74,85.40000
3.30,3.76,85.90000
3.30,3.78,86.40000
3.30,3.80,86.91000
3.30,3.82,87.41000
3.30,3.84,87.93000
3.30,3.86,88.44000
3.30,3.88,88.96000
3.30,3.90,89.48000
3.30,3.92,90.00000
3.30,3.94,90.53000
3.30,3.96,91.06000
3.30,3.98,91.59000
3.30,4.00,92.13000
3.32,0.00,46.39000
3.32,0.02,46.32000
3.32,0.04,46.25000
3.32,0.06,46.18000
3.32,0.08,46.11000
3.32,0.10,46.05000
3.32,0.12,45.99000
3.32,0.14,45.94000
3.32,0.16,45.88000
3.32,0.18,45.83000
3.32,0.20,45.79000
3.32,0.22,45.74000
3.32,0.24,45.70000
3.32,0.26,45.67000
3.32,0.28,45.63000
3.32,0.30,45.60000
3.32,0.32,45.57000
3.32,0.34,45.54000
3.32,0.36,45.52000
3.32,0.38,45.50000
3.32,0.40,45.49000
3.32,0.42,45.47000
3.32,0.44,45.46000
3.32,0.46,45.45000
3.32,0.48,45.45000
3.32,0.50,45.45000
3.32,0.52,45.45000
3.32,0.54,45.45000
3.32,0.56,45.46000
3.32,0.58,45.47000
3.32,0.60,45.49000
3.32,0.62,45.50000
3.32,0.64,45.52000
3.32,0.66,45.54000
3.32,0.68,45.57000
3.32,0.70,45.60000
3.32,0.72,45.63000
3.32,0.74,45.67000
3.32,0.76,45.70000
3.32,0.78,45.74000
3.32,0.80,45.79000
3.32,0.82,45.83000
3.32,0.84,45.88000
3.32,0.86,45.94000
3.32,0.88,45.99000
3.32,0.90,46.05000
3.32,0.92,46.11000
3.32,0.94,46.18000
3.32,0.96,46.25000
3.32,0.98,46.32000
3.32,1.00,46.39000
3.32,1.02,46.47000
3.32,1.04,46.55000
3.32,1.06,46.63000
3.32,1.08,46.72000
3.32,1.10,46.81000
3.32,1.12,46.90000
3.32,1.14,46.99000
3.32,1.16,47.09000
3.32,1.18,47.19000
3.32,1.20,47.30000
3.32,1.22,47.41000
3.32,1.24,47.52000
3.32,1.26,47.63000
3.32,1.28,47.74000
3.32,1.30,47.86000
3.32,1.32,47.99000
3.32,1.34,48.11000
3.32,1.36,48.24000
3.32,1.38,48.37000
3.32,1.40,48.51000
3.32,1.42,48.64000
3.32,1.44,48.78000
3.32,1.46,48.93000
3.32,1.48,49.07000
3.32,1.50,49.22000
3.32,1.52,49.38000
3.32,1.54,49.53000
3.32,1.56,49.69000
3.32,1.58,49.85000
3.32,1.60,50.02000
3.32,1.62,50.18000
3.32,1.64,50.35000
3.32,1.66,50.53000
3.32,1.68,50.71000
3.32,1.70,50.89000
3.32,1.72,51.07000
3.32,1.74,51.25000
3.32,1.76,51.44000
3.32,1.78,51.63000
3.32,1.80,51.83000
3.32,1.82,52.03000
3.32,1.84,52.23000
3.32,1.86,52.43000
3.32,1.88,52.64000
3.32,1.90,52.85000
3.32,1.92,53.06000
3.32,1.94,53.28000
3.32,1.96,53.50000
3.32,1.98,53.72000
3.32,2.00,53.94000
3.32,2.02,54.17000
3.32,2.04,54.40000
3.32,2.06,54.64000
3.32,2.08,54.87000
3.32,2.10,55.11000
3.32,2.12,55.36000
3.32,2.14,55.60000
3.32,2.16,55.85000
3.32,2.18,56.11000
3.32,2.20,56.36000
3.32,2.22,56.62000
3.32,2.24,56.88000
3.32,2.26,57.14000
3.32,2.28,57.41000
3.32,2.30,57.68000
3.32,2.32,57.96000
3.32,2.34,58.23000
3.32,2.36,58.51000
3.32,2.38,58.79000
3.32,2.40,59.08000
3.32,2.42,59.37000
3.32,2.44,59.66000
3.32,2.46,59.95000
3.32,2.48,60.25000
3.32,2.50,60.55000
3.32,2.52,60.86000
3.32,2.54,61.16000
3.32,2.56,61.47000
3.32,2.58,61.78000
3.32,2.60,62.10000
3.32,2.62,62.42000
3.32,2.64,62.74000
3.32,2.66,63.06000
3.32,2.68,63.39000
3.32,2.70,63.72000
3.32,2.72,64.06000
3.32,2.74,64.39000
3.32,2.76,64.73000
3.32,2.78,65.08000
3.32,2.80,65.42000
3.32,2.82,65.77000
3.32,2.84,66.12000
3.32,2.86,66.48000
3.32,2.88,66.84000
3.32,2.90,67.20000
3.32,2.92,67.56000
3.32,2.94,67.93000
3.32,2.96,68.30000
3.32,2.98,68.67000
3.32,3.00,69.05000
3.32,3.02,69.43000
3.32,3.04,69.81000
3.32,3.06,70.19000
3.32,3.08,70.58000
3.32,3.10,70.97000
3.32,3.12,71.37000
3.32,3.14,71.76000
3.32,3.16,72.17000
3.32,3.18,72.57000
3.32,3.20,72.97000
3.32,3.22,73.38000
3.32,3.24,73.80000
3.32,3.26,74.21000
3.32,3.28,74.63000
3.32,3.30,75.05000
3.32,3.32,75.48000
3.32,3.34,75.90000
3.32,3.36,76.33000
3.32,3.38,76.77000
3.32,3.40,77.20000
3.32,3.42,77.64000
3.32,3.44,78.09000
3.32,3.46,78.53000
3.32,3.48,78.98000
3.32,3.50,79.43000
3.32,3.52,79.89000
3.32,3.54,80.34000
3.32,3.56,80.80000
3.32,3.58,81.27000
3.32,3.60,81.74000
3.32,3.62,82.20000
3.32,3.64,82.68000
3.32,3.66,83.15000
3.32,3.68,83.63000
3.32,3.70,84.11000
3.32,3.72,84.60000
3.32,3.74,85.09000
3.32,3.76,85.58000
3.32,3.78,86.07000
3.32,3.80,86.57000
3.32,3.82,87.07000
3.32,3.84,87.57000
3.32,3.86,88.08000
3.32,3.88,88.59000
3.32,3.90,89.10000
3.32,3.92,89.61000
3.32,3.94,90.13000
3.32,3.96,90.65000
3.32,3.98,91.18000
3.32,4.00,91.70000
3.34,0.00,46.74000
3.34,0.02,46.67000
3.34,0.04,46.60000
3.34,0.06,46.53000
3.34,0.08,46.46000
3.34,0.10,46.40000
3.34,0.12,46.35000
3.34,0.14,46.29000
3.34,0.16,46.24000
3.34,0.18,46.19000
3.34,0.20,46.14000
3.34,0.22,46.10000
3.34,0.24,46.06000
3.34,0.26,46.02000
3.34,0.28,45.99000
3.34,0.30,45.96000
3.34,0.32,45.93000
3.34,0.34,45.90000
3.34,0.36,45.88000
3.34,0.38,45.86000
3.34,0.40,45.85000
3.34,0.42,45.83000
3.34,0.44,45.82000
3.34,0.46,45.82000
3.34,0.48,45.81000
3.34,0.50,45.81000
3.34,0.52,45.81000
3.34,0.54,45.82000
3.34,0.56,45.82000
3.34,0.58,45.83000
3.34,0.60,45.85000
3.34,0.62,45.86000
3.34,0.64,45.88000
3.34,0.66,45.90000
3.34,0.68,45.93000
3.34,0.70,45.96000
3.34,0.72,45.99000
3.34,0.74,46.02000
3.34,0.76,46.06000
3.34,0.78,46.10000
3.34,0.80,46.14000
3.34,0.82,46.19000
3.34,0.84,46.24000
3.34,0.86,46.29000
3.34,0.88,46.35000
3.34,0.90,46.40000
3.34,0.92,46.46000
3.34,0.94,46.53000
3.34,0.96,46.60000
3.34,0.98,46.67000
3.34,1.00,46.74000
3.34,1.02,46.81000
3.34,1.04,46.89000
3.34,1.06,46.97000
3.34,1.08,47.06000
3.34,1.10,47.15000
3.34,1.12,47.24000
3.34,1.14,47.33000
3.34,1.16,47.43000
3.34,1.18,47.53000
3.34,1.20,47.63000
3.34,1.22,47.73000
3.34,1.24,47.84000
3.34,1.26,47.95000
3.34,1.28,48.07000
3.34,1.30,48.19000
3.34,1.32,48.31000
3.34,1.34,48.43000
3.34,1.36,48.56000
3.34,1.38,48.68000
3.34,1.40,48.82000
3.34,1.42,48.95000
3.34,1.44,49.09000
3.34,1.46,49.23000
3.34,1.48,49.37000
3.34,1.50,49.52000
3.34,1.52,49.67000
3.34,1.54,49.82000
3.34,1.56,49.98000
3.34,1.58,50.14000
3.34,1.60,50.30000
3.34,1.62,50.47000
3.34,1.64,50.63000
3.34,1.66,50.80000
3.34,1.68,50.98000
3.34,1.70,51.16000
3.34,1.72,51.33000
3.34,1.74,51.52000
3.34,1.76,51.70000
3.34,1.78,51.89000
3.34,1.80,52.08000
3.34,1.82,52.28000
3.34,1.84,52.48000
3.34,1.86,52.68000
3.34,1.88,52.88000
3.34,1.90,53.09000
3.34,1.92,53.29000
3.34,1.94,53.51000
3.34,1.96,53.72000
3.34,1.98,53.94000
3.34,2.00,54.16000
3.34,2.02,54.39000
3.34,2.04,54.61000
3.34,2.06,54.84000
3.34,2.08,55.08000
3.34,2.10,55.31000
3.34,2.12,55.55000
3.34,2.14,55.79000
3.34,2.16,56.04000
3.34,2.18,56.29000
3.34,2.20,56.54000
3.34,2.22,56.79000
3.34,2.24,57.05000
3.34,2.26,57.31000
3.34,2.28,57.57000
3.34,2.30,57.84000
3.34,2.32,58.11000
3.34,2.34,58.38000
3.34,2.36,58.65000
3.34,2.38,58.93000
3.34,2.40,59.21000
3.34,2.42,59.49000
3.34,2.44,59.78000
3.34,2.46,60.07000
3.34,2.48,60.36000
3.34,2.50,60.66000
3.34,2.52,60.96000
3.34,2.54,61.26000
3.34,2.56,61.56000
3.34,2.58,61.87000
3.34,2.60,62.18000
3.34,2.62,62.49000
3.34,2.64,62.81000
3.34,2.66,63.13000
3.34,2.68,63.45000
3.34,2.70,63.78000
3.34,2.72,64.10000
3.34,2.74,64.44000
3.34,2.76,64.77000
3.34,2.78,65.11000
3.34,2.80,65.45000
3.34,2.82,65.79000
3.34,2.84,66.14000
3.34,2.86,66.48000
3.34,2.88,66.84000
3.34,2.90,67.19000
3.34,2.92,67.55000
3.34,2.94,67.91000
3.34,2.96,68.27000
3.34,2.98,68.64000
3.34,3.00,69.01000
3.34,3.02,69.38000
3.34,3.04,69.76000
3.34,3.06,70.14000
3.34,3.08,70.52000
3.34,3.10,70.90000
3.34,3.12,71.29000
3.34,3.14,71.68000
3.34,3.16,72.07000
3.34,3.18,72.47000
3.34,3.20,72.87000
3.34,3.22,73.27000
3.34,3.24,73.68000
3.34,3.26,74.09000
3.34,3.28,74.50000
3.34,3.30,74.91000
3.34,3.32,75.33000
3.34,3.34,75.75000
3.34,3.36,76.17000
3.34,3.38,76.60000
3.34,3.40,77.03000
3.34,3.42,77.46000
3.34,3.44,77.89000
3.34,3.46,78.33000
3.34,3.48,78.77000
3.34,3.50,79.22000
3.34,3.52,79.66000
3.34,3.54,80.11000
3.34,3.56,80.57000
3.34,3.58,81.02000
3.34,3.60,81.48000
3.34,3.62,81.94000
3.34,3.64,82.41000
3.34,3.66,82.88000
3.34,3.68,83.35000
3.34,3.70,83.82000
3.34,3.72,84.30000
3.34,3.74,84.78000
3.34,3.76,85.26000
3.34,3.78,85.75000
3.34,3.80,86.23000
3.34,3.82,86.73000
3.34,3.84,87.22000
3.34,3.86,87.72000
3.34,3.88,88.22000
3.34,3.90,88.72000
3.34,3.92,89.23000
3.34,3.94,89.74000
3.34,3.96,90.25000
3.34,3.98,90.76000
3.34,4.00,91.28000
3.36,0.00,47.09000
3.36,0.02,47.02000
3.36,0.04,46.95000
3.36,0.06,46.88000
3.36,0.08,46.82000
3.36,0.10,46.76000
3.36,0.12,46.70000
3.36,0.14,46.65000
3.36,0.16,46.60000
3.36,0.18,46.55000
3.36,0.20,46.50000
3.36,0.22,46.46000
3.36,0.24,46.42000
3.36,0.26,46.38000
3.36,0.28,46.35000
3.36,0.30,46.32000
3.36,0.32,46.29000
3.36,0.34,46.27000
3.36,0.36,46.25000
3.36,0.38,46.23000
3.36,0.40,46.21000
3.36,0.42,46.20000
3.36,0.44,46.19000
3.36,0.46,46.18000
3.36,0.48,46.18000
3.36,0.50,46.17000
3.36,0.52,46.18000
3.36,0.54,46.18000
3.36,0.56,46.19000
